Id,equityValuation,AverageSimilarStartupValuation,roundInvestment,city,Assets,AverageFounderTeamAgeFunding,DIPP,FilterFounderNumFounder,PAT,Revenue,SumOfCharges,EducationAbsolute,ExperienceAbsolute,Incubator/Accelerator,AI and ML,Adtech,Agritech and Farming,Apps,Biotech,Business Support Services,Clean-Tech,Clothing and Apparel,Commerce and Shopping,Community and Lifestyle,Consumer Electronics,Consumer Products,Consumer Services,Content and Publishing,Data and Analytics,Defence-Tech,Design,Edu-Tech,Energy,Events and Concerts,Fin-Tech,Food and Beverage,Game-Tech,Government,Hardware and Technology,Health-Tech,Information Technology,Internet Services,Manufacturing,Media and Entertainment,Messaging and Communications,Metaverse,Mobile,Music and Audio,Natural Resources,Navigation and Mapping,Others,Payments,Platforms,Privacy and Security,Professional Services,Real Estate,Sales and Marketing,Science and Engineering,Software,Sports,Transportation and Logistics,Travel and Tourism,Video,Web 3.0,current_age,funding_age,predicted_capital,predicted_rating,RatioWomenFounders,FounderDiversity,IndianInvestors,InternationalInvestors,IndianFunds,InternationalFunds,RegularInvestor,RegularFund,Num Deals,Deal Value Growth
1524,159.1,21025.86,35.0,1,Upto ₹50 Million,38.0,Yes,2.0,Negative Profits,Upto ₹10 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.794026971419584,1.808219178082192,12.88287671232877,6.958904109589041,0.0,0.0,0,0,1,0,No,No,,
452,115.3420623,,30.51377309,1,Unknown,28.0,No,5.0,Unknown,Unknown,0.0,38.5,80.5,No,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.14197217633007,1.476712328767123,,,0.0,0.25,0,1,0,0,Yes,No,293.0,-0.385
2539,414.7,401412.36,147.4,1,Upto ₹50 Million,,No,4.0,Negative Profits,Upto ₹10 Million,0.0,17.0,35.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.832383136344907,4.32054794520548,17.37560339204175,1.274915787109814,0.0,0.3333333333333333,0,0,1,0,No,Yes,453.0,0.252
1312,10636.0,,2578.1,1,Unknown,,No,2.0,Upto ₹10 Million,More than ₹500 Million,525800000.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.83238313569438,10.31506849315068,,,0.0,0.0,0,1,8,1,Yes,No,453.0,0.252
1112,398.6,41622.34,32.1,1,₹50 - ₹250 Million,35.0,Yes,4.0,Negative Profits,₹100 - ₹500 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.120054368462139,0.6054794520547945,15.70652054794521,0.01316259678379988,0.0,0.3333333333333333,0,0,1,1,No,Yes,,
3432,301.9,16558.16,16.0,1,More than ₹1000 Million,41.0,Yes,2.0,Negative Profits,More than ₹500 Million,100000000.0,20.25,213.5,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.909095465595034,0.5616438356164384,282.0053424657534,0.1799380216219877,0.0,0.0,0,0,1,0,No,Yes,618.0,0.116
1288,481.2,,130.0,1,Upto ₹50 Million,52.0,Yes,2.0,Negative Profits,₹10 - ₹50 Million,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.435122861708809,1.665753424657534,12.99287671232877,,0.5,1.0,0,0,3,2,No,No,453.0,0.252
328,5639.0,2419.01,1271.0,1,Unknown,36.0,No,2.0,Negative Profits,More than ₹500 Million,0.0,8.25,141.75,No,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.82142423105936,4.224657534246576,,,0.5,0.0,1,0,0,1,Yes,No,430.0,0.034
1791,76.5,18220.37,3.8,1,Upto ₹50 Million,35.0,Yes,4.0,Upto ₹10 Million,Upto ₹10 Million,0.0,12.875,158.375,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.377588615394152,1.093150684931507,5.903013698630137,,0.0,0.3333333333333333,0,0,1,0,No,Yes,453.0,0.252
2491,166.7,,25.0,1,Unknown,22.0,No,1.0,Negative Profits,Upto ₹10 Million,58500000.0,0.0,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8.42690368426446,1.326027397260274,,1.191934739110359,0.0,0.0,0,0,1,0,No,No,,
3491,414.0,,28.6,1,Unknown,42.0,Yes,2.0,Negative Profits,Upto ₹10 Million,0.0,10.5,115.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.404985876585648,4.389041095890411,,-0.8317179637771996,0.0,0.0,0,0,1,0,No,Yes,,
2008,110.1,,7.0,2,Unknown,30.0,Yes,4.0,Upto ₹10 Million,₹50 - ₹100 Million,37500000.0,3.75,35.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.04334204017117,5.942465753424657,,0.606754643215483,0.0,0.0,0,0,1,0,No,No,510.0,-0.445
1859,5844.3,,1600.0,2,More than ₹1000 Million,55.0,No,2.0,₹50 - ₹100 Million,More than ₹500 Million,6747550000.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.963889985293823,2.36986301369863,3269.7,,0.0,0.0,0,0,1,0,No,No,453.0,0.252
313,19.4,75324.96,2.7,1,Unknown,37.0,Yes,2.0,Negative Profits,More than ₹500 Million,125000000.0,15.6,101.5,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9.347451628311738,1.556164383561644,,48.05290616740972,0.0,1.0,0,0,1,0,No,No,330.0,0.771
833,1695.0,,494.6,3,₹50 - ₹250 Million,72.0,No,4.0,Upto ₹10 Million,₹100 - ₹500 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.939232450502188,1.47945205479452,,,0.5,0.0,2,0,2,1,Yes,No,453.0,0.252
1202,322.7,24238.09,48.8,2,More than ₹1000 Million,32.0,Yes,2.0,₹100 - ₹500 Million,More than ₹500 Million,440263729.67,31.75,101.5,,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.555670806868531,1.010958904109589,708.2730202217867,,0.5,1.0,0,0,1,0,No,No,612.0,-0.169
3029,18741.1,57030.51,3811.5,2,More than ₹1000 Million,36.0,No,3.0,Negative Profits,More than ₹500 Million,12000000000.0,33.40000000000001,124.25,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.867999574968481,2.767123287671233,547.0895303326811,,0.0,0.0,0,0,0,4,No,No,510.0,-0.445
2575,811.8,657.05,180.1,1,₹50 - ₹250 Million,31.0,Yes,5.0,Negative Profits,₹10 - ₹50 Million,0.0,19.675,154.0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.155670807596938,2.13972602739726,75.53624657534247,0.0611547885939473,0.0,0.3333333333333333,0,0,2,1,No,Yes,640.0,-0.107
2135,2005.6,,87.4,,₹500 - ₹1000 Million,28.0,No,2.0,Negative Profits,₹100 - ₹500 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.377588615582699,1.276712328767123,518.9197260273972,,0.0,1.0,0,0,1,0,No,Yes,,
2210,225.2,761.09,66.0,1,Upto ₹50 Million,37.0,No,1.0,Negative Profits,Upto ₹10 Million,0.0,2.5,48.5,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.270739300554319,0.1698630136986301,14.55808219178082,,0.0,0.0,0,0,2,0,No,Yes,,
3038,362.3,,40.0,1,₹50 - ₹250 Million,33.0,Yes,4.0,Negative Profits,₹100 - ₹500 Million,0.0,6.5,66.5,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,7.750191355795155,2.402739726027397,110.5187945205479,1.212493484289318,0.0,0.5,0,0,2,0,No,No,659.0,0.91
1482,945.0,4232.97,315.0,1,Unknown,32.0,Yes,4.0,Unknown,More than ₹500 Million,606545940.0,6.750000000000001,131.25,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.44334203989101,3.523287671232877,,0.1973041095890411,0.0,0.0,0,0,1,1,No,Yes,330.0,0.771
778,2939.2,2070.61,710.3,1,₹50 - ₹250 Million,28.0,Yes,2.0,Negative Profits,Upto ₹10 Million,100000000.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.478958477870592,0.9041095890410958,,0.1004566210045662,0.0,0.0,2,1,2,3,Yes,Yes,453.0,0.252
800,5385.8,280.1,750.0,1,Unknown,28.0,No,4.0,Upto ₹10 Million,More than ₹500 Million,20000000.0,0.0,0.0,,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.114574916238425,7.443835616438356,,,0.0,0.0,7,1,0,1,Yes,Yes,453.0,0.252
55,441.4157681,1320.04,45.1703,1,₹50 - ₹250 Million,38.0,Yes,2.0,Negative Profits,₹100 - ₹500 Million,0.0,18.8,182.0,No,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6.898136559672153,1.471232876712329,0.8827397260273973,0.9868544162840749,0.0,1.0,4,1,1,2,Yes,Yes,659.0,0.91
1921,11381.9,7060.87,3611.9,1,Unknown,40.0,No,3.0,Negative Profits,More than ₹500 Million,0.0,28.7,181.125,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33101327299759,4.493150684931507,,,0.0,0.0,0,0,1,4,No,Yes,,
3393,503.8,,140.0,1,₹500 - ₹1000 Million,41.0,Yes,3.0,Negative Profits,₹100 - ₹500 Million,49000000.0,27.25,204.75,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8.185807794340944,4.16986301369863,82.13553816046966,2.693651947485048,0.0,0.5,0,0,2,0,No,No,,
2818,491.3,9865.02,280.0,1,Unknown,31.0,No,1.0,Negative Profits,₹10 - ₹50 Million,0.0,3.6,84.0,Yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.2652598488242,1.084931506849315,,,0.0,0.0,0,0,2,1,No,No,,
1702,15263.0,61962.03,2029.6,1,More than ₹1000 Million,35.0,No,3.0,Negative Profits,More than ₹500 Million,5670000000.0,26.125,187.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.966629711236714,3.471232876712329,4000.783791258969,,0.0,0.0,0,0,1,2,No,Yes,,
2162,470.0,,133.5,1,Unknown,28.0,No,2.0,Negative Profits,₹10 - ₹50 Million,0.0,0.0,0.0,Yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.54471190326839,6.197260273972603,,1.080683806152619,0.0,1.0,0,0,0,1,No,No,,
3694,3201.5,504.49,346.8,1,Unknown,36.0,Yes,2.0,Negative Profits,₹50 - ₹100 Million,0.0,0.0,0.0,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.77484889039123,6.841095890410959,,,0.0,1.0,0,0,0,1,No,Yes,,
988,111023.5,5967.01,29907.0,1,More than ₹1000 Million,29.0,Yes,3.0,Negative Profits,More than ₹500 Million,650000000.0,6.300000000000001,76.5,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.246081765652207,6.252054794520548,2496.032985641195,,0.0,0.0,0,0,1,6,No,No,453.0,0.252
3096,525.0,81035.54,280.0,1,Unknown,46.0,No,3.0,Negative Profits,₹50 - ₹100 Million,29734500.0,18.375,243.25,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12.26799957500444,8.419178082191781,,1.122557077625571,0.3333333333333333,0.0,1,0,0,1,Yes,No,,
3474,157.1,464.3,34.6,1,₹50 - ₹250 Million,38.0,Yes,3.0,Negative Profits,₹10 - ₹50 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.848821493015125,0.1671232876712329,9.812520547945189,-0.05713719532333754,0.0,1.0,0,0,1,0,No,Yes,,
1395,700.0,9318.81,250.0,1,More than ₹1000 Million,52.0,Yes,2.0,₹10 - ₹50 Million,More than ₹500 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35019135491505,1.33972602739726,405.3464864864865,,0.0,0.0,1,0,1,0,No,No,640.0,-0.107
769,482.5,1235.3,70.0,1,₹500 - ₹1000 Million,35.0,Yes,1.0,Negative Profits,More than ₹500 Million,105000000.0,33.75,70.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.147451628550863,2.378082191780822,131.0637671232876,0.1517924803264359,1.0,0.0,0,0,1,0,No,No,640.0,-0.107
3922,2882.5,464.12,120.0,2,Unknown,56.0,No,2.0,Negative Profits,More than ₹500 Million,650000000.0,0.0,0.0,No,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.73923245215617,7.723287671232876,,,0.5,0.0,0,0,0,1,No,Yes,,
286,43.62368815,6367.51,9.622872386000001,1,Unknown,38.0,Yes,2.0,Unknown,Unknown,0.0,9.75,151.125,No,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.80498587487249,2.917808219178082,,0.03475308177661161,0.5,0.0,7,2,0,0,No,No,330.0,0.771
3464,12817.6,6594.02,1264.1,1,More than ₹1000 Million,52.0,Yes,2.0,Negative Profits,More than ₹500 Million,230000000.0,10.5,185.5,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.224163958763318,6.545205479452055,-395.6439628180039,18.69229684207132,0.5,0.0,0,0,0,2,No,No,453.0,0.252
429,3735.0,125898.51,210.0,1,Unknown,51.0,No,3.0,Negative Profits,More than ₹500 Million,75000000.0,25.375,349.125,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.635122861249586,4.43013698630137,,,0.6666666666666666,0.0,1,0,2,1,Yes,No,,
2333,1200.0,10809.68,300.0,,₹50 - ₹250 Million,57.0,No,3.0,Negative Profits,₹10 - ₹50 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.681698204728977,1.167123287671233,176.0613698630137,,0.0,0.5,0,0,0,1,No,Yes,,
2080,5407.4,2650.3,867.1,,More than ₹1000 Million,37.0,No,2.0,Negative Profits,Unknown,700000000.0,35.40000000000001,148.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11.94197217719689,3.761643835616439,1259.16001652309,1.866464498588309,0.0,0.0,0,0,0,3,No,Yes,266.0,-0.145
723,1732.7,,456.9,1,Upto ₹50 Million,,Yes,2.0,Negative Profits,Upto ₹10 Million,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.955670806609018,2.4,21.84,0.5454545454545454,0.0,1.0,9,3,3,1,Yes,Yes,453.0,0.252
952,205.2,90.1,44.8,1,₹500 - ₹1000 Million,23.0,Yes,4.0,Negative Profits,₹50 - ₹100 Million,90000000.0,30.15,47.25,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.120054368372939,1.47945205479452,50.81805125939023,-1.250955233343901,0.0,0.0,0,0,3,1,No,Yes,612.0,-0.169
3195,647.2,,155.4,1,More than ₹1000 Million,32.0,No,1.0,Negative Profits,₹100 - ₹500 Million,470000000.0,31.2,49.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.700876287386004,1.934246575342466,422.308,0.3292334596327601,0.0,0.0,0,0,0,1,No,No,,
2263,11829.6,534.12,129.6,1,₹250 - ₹500 Million,41.0,Yes,2.0,Negative Profits,Upto ₹10 Million,0.0,20.1,122.5,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.347451629349283,5.835616438356165,389.3325114155251,0.2084148727984344,0.0,0.0,0,0,1,0,No,No,453.0,0.252
990,26739.6,96057.25,5596.8,1,Unknown,37.0,Yes,2.0,Unknown,Unknown,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.613205053324486,1.306849315068493,,,0.0,0.0,0,0,1,6,No,Yes,453.0,0.252
3674,11182.6,164.7,290.2,1,Unknown,44.0,No,2.0,Negative Profits,More than ₹500 Million,750000000.0,33.0,115.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.70087628764101,7.353424657534247,50.23003133197319,,0.0,1.0,0,0,1,2,No,Yes,659.0,0.91
2654,75.5,4767.32,16.0,2,Upto ₹50 Million,34.0,Yes,2.0,Negative Profits,Upto ₹10 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57758861585851,0.1479452054794521,21.99879452054795,0.002348336594911937,0.0,1.0,2,1,1,1,Yes,No,659.0,0.91
327,232.3,42436.29,50.2,2,Unknown,33.0,Yes,4.0,Negative Profits,Upto ₹10 Million,0.0,24.3,161.875,No,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.251561217360223,1.676712328767123,,,0.0,0.5,3,0,1,0,Yes,No,430.0,0.034
1384,292.1,,37.1,1,Unknown,,Yes,1.0,Unknown,Unknown,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.188547519292999,0.03835616438356165,,1.265753424657534,0.0,0.0,2,0,1,0,No,No,453.0,0.252
1725,14616.0,,979.6,2,Unknown,26.0,No,5.0,Negative Profits,₹100 - ₹500 Million,0.0,20.15,63.0,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11.08717765645399,3.876712328767123,,,0.0,0.25,0,0,0,1,No,No,,
1087,529.7,7784.61,130.6,1,₹500 - ₹1000 Million,30.0,Yes,2.0,Negative Profits,₹100 - ₹500 Million,0.0,15.6,73.5,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.372109162968702,2.345205479452055,210.014676045909,-1.096777214984783,0.0,1.0,0,0,2,1,No,No,510.0,-0.445
3160,906.1,288.44,200.0,1,₹50 - ₹250 Million,62.0,Yes,2.0,Negative Profits,Unknown,30000000.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.654300944901795,2.476712328767123,16.4270927592955,,0.0,1.0,0,0,1,0,No,No,569.0,0.996
342,330.0,449.5,90.0,1,Unknown,28.0,Yes,4.0,Unknown,Unknown,0.0,2.5,29.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.873479025587361,0.7178082191780822,,0.3354998788242491,0.0,0.5,0,0,2,2,No,Yes,453.0,0.252
148,152.5688655,,39.66790502,1,Unknown,28.0,Yes,3.0,Negative Profits,₹10 - ₹50 Million,0.0,18.3,70.0,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10.98580779260572,2.106849315068493,,,0.0,0.5,7,1,0,0,Yes,No,225.0,0.366
3059,3295.7,412.32,95.8,1,Unknown,36.0,Yes,1.0,Negative Profits,More than ₹500 Million,600000000.0,19.6,52.5,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.97758861608038,7.380821917808219,,0.3459760273972602,0.0,0.0,0,0,0,3,No,No,,
1108,2122.3,6584.6,515.6,2,₹500 - ₹1000 Million,40.0,Yes,3.0,Negative Profits,₹100 - ₹500 Million,71250000.0,10.55,237.125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.662520121884576,4.30958904109589,314.9618630136986,1.650480909355873,0.3333333333333333,0.5,2,1,6,3,No,Yes,453.0,0.252
849,86.7,14273.23,15.0,1,₹50 - ₹250 Million,27.0,Yes,2.0,Negative Profits,₹10 - ₹50 Million,0.0,18.8,101.5,,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.909095464209411,0.2547945205479452,36.55771689497718,0.04169364881693649,0.0,0.0,0,0,1,0,No,Yes,,
